Date,Electricity_consumption,Wind_production,Solar_production,Price,Wind+Solar,Delta,Delta_Price
2015-01-01 00:00:00+00:00,151.03,3.93,,1.0010000000000003,,,
2015-01-02 00:00:00+00:00,138.923,17.151,0.279,0.7390000000000001,17.430000000000003,121.493,89783327.00000001
2015-01-03 00:00:00+00:00,130.69099999999997,15.712000000000002,0.321,0.4679999999999999,16.033,114.65799999999997,53659943.99999998
2015-01-04 00:00:00+00:00,125.123,37.943,0.224,0.33,38.167,86.95600000000002,28695480.000000007
2015-01-05 00:00:00+00:00,162.381,35.962999999999994,0.276,0.9310000000000004,36.239,126.142,117438202.00000004
2015-01-06 00:00:00+00:00,142.782,11.081,0.307,0.9100000000000004,11.388,131.394,119568540.00000006
2015-01-07 00:00:00+00:00,174.634,9.573,0.279,0.9190000000000004,9.852,164.78199999999998,151434658.00000003
2015-01-08 00:00:00+00:00,179.726,9.085,0.323,0.6340000000000002,9.408,170.31799999999998,107981612.00000003
2015-01-09 00:00:00+00:00,152.726,29.242,0.514,0.4330000000000001,29.756,122.97,53246010.000000015
2015-01-10 00:00:00+00:00,137.93099999999998,37.102,0.627,0.194,37.72899999999999,100.20199999999998,19439187.999999996
2015-01-11 00:00:00+00:00,136.29000000000002,34.88099999999999,0.357,-0.022,35.238,101.05200000000002,-2223144.0000000005
2015-01-12 00:00:00+00:00,172.01699999999997,27.014000000000006,0.505,0.4570000000000002,27.51900000000001,144.49799999999996,66035586.00000001
2015-01-13 00:00:00+00:00,182.59000000000003,8.032,0.7380000000000001,0.6700000000000003,8.77,173.82000000000002,116459400.00000006
2015-01-14 00:00:00+00:00,186.273,10.505,0.5770000000000001,0.7220000000000003,11.082,175.191,126487902.00000006
2015-01-15 00:00:00+00:00,198.304,18.892,0.529,0.6010000000000003,19.421000000000003,178.883,107508683.00000006
2015-01-16 00:00:00+00:00,191.444,15.786,0.681,0.8500000000000002,16.467000000000002,174.97699999999998,148730450.00000003
2015-01-17 00:00:00+00:00,169.509,18.186,0.437,0.7620000000000003,18.623,150.886,114975132.00000004
2015-01-18 00:00:00+00:00,166.71800000000005,3.236,0.499,0.6500000000000002,3.735,162.98300000000003,105938950.00000006
2015-01-19 00:00:00+00:00,167.625,0.33,0.441,1.0070000000000003,0.7710000000000001,166.854,168021978.0000001
2015-01-20 00:00:00+00:00,182.49,6.02,0.344,1.0070000000000003,6.364,176.126,177358882.00000006
2015-01-21 00:00:00+00:00,160.27799999999996,3.884,0.652,1.0070000000000003,4.536,155.74199999999996,156832194.00000003
2015-01-22 00:00:00+00:00,165.659,8.327,0.5700000000000001,1.0070000000000003,8.896999999999998,156.762,157859334.00000006
2015-01-23 00:00:00+00:00,169.637,25.999,0.535,1.0070000000000003,26.534,143.103,144104721.00000006
2015-01-24 00:00:00+00:00,154.982,39.795,0.395,0.7550000000000003,40.18999999999999,114.792,86667960.00000003
2015-01-25 00:00:00+00:00,151.094,35.787,0.361,0.6840000000000002,36.148,114.946,78623064.00000001
2015-01-26 00:00:00+00:00,179.65000000000003,8.305,0.646,0.8480000000000002,8.951,170.69900000000004,144752752.00000006
2015-01-27 00:00:00+00:00,175.936,12.684,0.506,0.8240000000000002,13.190000000000005,162.746,134102704.00000004
2015-01-28 00:00:00+00:00,182.834,14.769,0.7020000000000001,0.6560000000000002,15.470999999999998,167.363,109790128.00000004
2015-01-29 00:00:00+00:00,179.75400000000005,16.017,0.47,0.657,16.486999999999995,163.26700000000005,107266419.00000004
2015-01-30 00:00:00+00:00,160.02400000000003,26.532,0.346,0.9120000000000004,26.878000000000004,133.14600000000002,121429152.00000006
2015-01-31 00:00:00+00:00,149.993,7.699000000000001,0.634,0.7260000000000004,8.333000000000002,141.66,102845160.00000006
2015-02-01 00:00:00+00:00,167.22299999999996,2.1590000000000003,0.5940000000000001,0.5990000000000002,2.753,164.46999999999997,98517530.00000001
2015-02-02 00:00:00+00:00,203.909,8.308,0.621,0.7750000000000001,8.929,194.98,151109500.00000003
